ID,Image Url,Video Url,Product Desc,Origin Price,Discount Price,Discount,Sales180Day,Positive Feedback,Product Url
,https://ae-pic-a1.aliexpress-media.com/kf/Scba7e591aceb4432bed48d4b48e361d8C.png,,"5-100 ק""ג חוזק אחיזה חדר כושר שורש כף יד מרחיב ידיים מחזק ידיים מתכוונן התאוששות שרירים כושר כוח ידיים",USD 10.85,USD 3.47,68%,45304.0,93.1%,https://s.click.aliexpress.com/e/_olWSBEZ
,https://ae-pic-a1.aliexpress-media.com/kf/S67b88f99abf5437281aa242efe4dd7f4w.jpg,,"כפפות אוניברסליות חדשות עם חצי אצבע לאימון, כושר, רכיבה על אופניים נגד החלקה, נסיעות חוצות נושמות ועמידות",USD 8.31,USD 4.16,50%,335.0,95.3%,https://s.click.aliexpress.com/e/_om8lQGv
,https://ae-pic-a1.aliexpress-media.com/kf/S7f195055b11b403abc4edac409dc7e9ct.jpg,,"חליפות צלילה 3 מ""מ גברים צלילה ניאופרן גלישה שחייה חליפות מלאות מים קרים לשמור על חום רוכסן ספורט מים חליפת צלילה מלאה",USD 69.01,USD 28.98,58%,382.0,96.4%,https://s.click.aliexpress.com/e/_oF3thbL
,https://ae-pic-a1.aliexpress-media.com/kf/S6b9c41c1e46d4c7b96c16555e45d91efo.jpg,,Maxxis M333 PACE Mtb אופניים צמיג 26 * 1.95 26 * 2.1 27.5 X1.95 27.5x2.1 29 x 2.1 29er אופני הרים צמיג Steel Wire Bicycle 1PC,USD 40.51,USD 18.63,54%,795.0,95.5%,https://s.click.aliexpress.com/e/_omk4ukv
,https://ae-pic-a1.aliexpress-media.com/kf/Sf350845b73dd4f7d9656c1633eace5e0z.jpg,https://video.aliexpress-media.com/play/u/ae_sg_item/243671202/p/1/e/6/t/10301/1100121371292.mp4,רצועת לטקס קשוחה התנגדות אלסטית אימון כוח משיכות רצועת עזר פילאטיס חדר כושר ציוד כושר רכבת חיזוק,USD 7.34,USD 2.06,72%,5970.0,93.1%,https://s.click.aliexpress.com/e/_oBz9W2V
,https://ae-pic-a1.aliexpress-media.com/kf/S62ea3152d93749f1a060fefc9e51c82c9.jpg,,NEWBOLER 1.5L 2L 3L חיצוני ספורט קמפינג שלפוחית מים ריצת אופניים ספורט אופניים בקבוק מים רכים מתקפל TPU רך בקבוק שקית מים,USD 6.73,USD 3.03,55%,375.0,96.7%,https://s.click.aliexpress.com/e/_oBRKdvP
,https://ae-pic-a1.aliexpress-media.com/kf/H6c21419190864421a2e4a7e89517ad97v.jpg,https://video.aliexpress-media.com/play/u/ae_sg_item/231860060/p/1/e/6/t/10301/1100088261356.mp4,מכנסי אופניים מכנסיים קצרים לגברים Ciclismo Masculina מכנסי סיביות קצרים כרית ממשק אלסטית כרית MTB למרחקים ארוכים מכנסיים קצרים מרופדים טייץ Slim Fit,USD 43.58,USD 17.43,60%,2848.0,96.9%,https://s.click.aliexpress.com/e/_oCaM2D7
,https://ae-pic-a1.aliexpress-media.com/kf/S9037893d8dab4fb5953ef0daece0069dD.jpg,https://video.aliexpress-media.com/play/u/ae_sg_item/237950097/p/1/e/6/t/10301/1100212997022.mp4,תיק גב לטיפוס הרים 35 ליטר לגברים ולנשים תיק ספורט חיצוני עמיד למים קמפינג טיולי גשם,USD 73.50,USD 33.07,55%,1585.0,96.7%,https://s.click.aliexpress.com/e/_o2cPoV3
,https://ae-pic-a1.aliexpress-media.com/kf/S627a87e383114041ba00035967e424c5A.jpg,,קמפינג מקלחת משאבת RV חיצוני מקלחת ערכת מקלחת קמפינג עם מסך מלא תצוגה דיגיטלית חכמה מתכווננת 6000mAh ערכת מקלחת,USD 95.21,USD 25.05,73%,5748.0,96.5%,https://s.click.aliexpress.com/e/_oCWhcrB
,https://ae-pic-a1.aliexpress-media.com/kf/S4acc3e8230d34100a7099b1aeb7206aaZ.jpg,,CARSUN נטענת משאבת אוויר ניפוח צמיגים מדחס נייד דיגיטלי אלחוטי מתנפח צמיגי רכב לכדורי אופניים,USD 47.75,USD 19.10,60%,1911.0,93.6%,https://s.click.aliexpress.com/e/_opZRYPX
,https://ae-pic-a1.aliexpress-media.com/kf/S386b269229794960852f0d89199aaea6R.jpg,https://video.aliexpress-media.com/play/u/ae_sg_item/2830485325/p/1/e/6/t/10301/288899894001.mp4,Widesea קמפינג תנור גז כיריים תיירים חיצוני מבער חזק אש דוד תיירות תנור הישרדות אספקת תנור ציוד פיקניק,USD 24.55,USD 10.07,59%,2353.0,96.9%,https://s.click.aliexpress.com/e/_opQFRvn
,https://ae-pic-a1.aliexpress-media.com/kf/Sde2e5ba426aa42148844b97bcb9a1bd7N.png,,SHIMANO DEORE M5100 M5120 1x11 Speed Groupset MTB אופני הרים מכיל ידית הילוכים אחורית Dearilleur קסטה שרשרת 11V RD-M5120,USD 224.51,USD 105.52,53%,29.0,93.3%,https://s.click.aliexpress.com/e/_oF8eMkt
,https://ae-pic-a1.aliexpress-media.com/kf/H1dbd54da1ea946169c537ab649f54fa1R.jpg,https://video.aliexpress-media.com/play/u/ae_sg_item/1095246925973/p/1/e/6/t/10301/318497308076.mp4,"2021 חדש Daiwa Fuego CS LT סליל דיג מסתובב סליל פיתיון 6+1BB גרירה מקסימלית 12 ק""ג גלגל מסתובב",USD 131.76,USD 60.20,54%,1643.0,97.1%,https://s.click.aliexpress.com/e/_oE0b8il
,https://ae-pic-a1.aliexpress-media.com/kf/S70655a0fdb484187b9c8b12161d1d24eW.jpg,,רצועת התנגדות לטקס כבדה לתרגול רצועת גומי לספורט כוח משיכה למעלה אימון פילאטיס ציוד כושר,USD 9.33,USD 2.61,72%,2756.0,94.0%,https://s.click.aliexpress.com/e/_oBK5UBX
,https://ae-pic-a1.aliexpress-media.com/kf/Sc4e66f19141c406ab08dd488d5a852190.jpg,,1 זוג מעמדי בר שכיבות סמיכה מעץ חדר כושר לוח כושר תרגיל בניית גוף עמידת ידיים מוט מקביל,USD 88.40,USD 26.52,70%,564.0,94.4%,https://s.click.aliexpress.com/e/_oBx8Dw1
,https://ae-pic-a1.aliexpress-media.com/kf/S5f9f3b6b451c4198b7c15c264085415a5.jpg,,25L תרמיל טקטי חיצוני תיק לכושר MOLLE תרמיל חדר כושר לנשים/גברים EDC טיולי הישרדות תרמיל מכשפה מחזיק בקבוק,USD 48.48,USD 21.33,56%,3362.0,97.1%,https://s.click.aliexpress.com/e/_olootk5
,https://ae-pic-a1.aliexpress-media.com/kf/S4805f396a9a845508b749c0871cac7f78.jpg,https://video.aliexpress-media.com/play/u/ae_sg_item/2670961128/p/1/e/6/t/10301/1100103991748.mp4,CYCLAMI אור אופניים 1200LM T6 LED נטענת סט כביש MTB אופני קדמי אחורי מנורת פנס פנס רכיבה על אופניים,USD 33.39,USD 13.81,58%,3448.0,95.6%,https://s.click.aliexpress.com/e/_omXQRhB
,https://ae-pic-a1.aliexpress-media.com/kf/S24a2c6a0e02c4bb7bc4b92c22f1fa05de.jpg,,סט חכות דיג ערכות מלאות עם חכה טלסקופית ופיתיונות סלילים מסתובבים סט מוטות נסיעה,USD 20.55,USD 8.63,58%,6008.0,91.4%,https://s.click.aliexpress.com/e/_olIeAZF
,https://ae-pic-a1.aliexpress-media.com/kf/S3efcf047f5b1445691747e2e26e825a2Q.jpg,,תיק לגיטרה אקוסטית Miwayer 41 אינץ' מעובה עמיד למים אוקספורד ניילון כפול רצועות כותנה מרופד נרתיק גיטרה Gig,USD 39.00,USD 16.38,58%,2523.0,92.5%,https://s.click.aliexpress.com/e/_omyvSid
,https://ae-pic-a1.aliexpress-media.com/kf/Scad9b2da109c46469dbd481cb0ec1150q.jpg,,"בודק חוזק אחיזה 265 ל""ב/120 ק""ג דינמומטר דיגיטלי מד חוזק אחיזה מסך LCD USB דינמומטר אחיזה יד",USD 46.93,USD 13.61,71%,2055.0,97.5%,https://s.click.aliexpress.com/e/_oCaHMRJ
,https://ae-pic-a1.aliexpress-media.com/kf/Sc321a5fe4e834e5e828bdd1e1dea39b2r.jpg,,סט רצועת התנגדות להקות אימון תרגיל 5 צינורות כושר עם ידיות עוגן לדלת רגליים רצועות קרסול ומקל כושר,USD 42.12,USD 11.79,72%,2624.0,91.7%,https://s.click.aliexpress.com/e/_okC7LMd
,https://ae-pic-a1.aliexpress-media.com/kf/S2c780bcf5f9f49d2872c9744a9194284z.jpg,,קסדת אופני הרים מלאה למבוגרים מירוץ קסדת MTB בירידה מצוידת בתמיכה בסנטר EPP למבוגרים רוכבי אופני הרים,USD 94.62,USD 44.47,53%,1185.0,95.2%,https://s.click.aliexpress.com/e/_opx96ad
,https://ae-pic-a1.aliexpress-media.com/kf/H117663935d6e44a0ae55d852bbf1a281X.jpg,,"120 מ""ל שרשרת אופניים שעוונית תחזוקה שמן השפריץ MTB אופני כביש שעוות שרשרת יבשה ציוד שמן סיכה שרשרת גלגל תנופה אביזרי אופניים",USD 28.32,USD 11.90,58%,3020.0,94.5%,https://s.click.aliexpress.com/e/_oocVMO5
,https://ae-pic-a1.aliexpress-media.com/kf/Sf7cb3b232d9f4c98a51482d339d4ad53v.jpg,,OFFBONDAGE אור אופניים קדמי 900 לומן אור אופניים 2000mAh פנס עמיד למים USB טעינת MTB מנורת רכיבה על אופניים,USD 26.44,USD 11.05,58%,3967.0,97.0%,https://s.click.aliexpress.com/e/_oFHsCFX
,https://ae-pic-a1.aliexpress-media.com/kf/S0b94d1a897024ed0b3938ee5a9dd316fv.jpg,https://video.aliexpress-media.com/play/u/ae_sg_item/2680275036/p/1/e/6/t/10301/1100216898381.mp4,"כדורסל מורכב מ-PU מסדרת BG4500 BG5000, BG4500, BG5000 מידה 7,6,5, כדורסל דו-גווני",USD 35.48,USD 13.83,61%,1984.0,91.9%,https://s.click.aliexpress.com/e/_oDIVPIt
,https://ae-pic-a1.aliexpress-media.com/kf/S528502c2f6444cfbb69860b27f828aa6O.jpg,https://video.aliexpress-media.com/play/u/ae_sg_item/1736254268/p/1/e/6/t/10301/352787218132.mp4,אביב סתיו גברים מכנסיים אלסטיים מטענים טקטיים טרקים קמפינג טיפוס ריצה ספורט רכיבה על אופניים עבודה מכנסיים חיצוניים,USD 30.80,USD 13.61,55%,2263.0,91.1%,https://s.click.aliexpress.com/e/_okYUCdF
,https://ae-pic-a1.aliexpress-media.com/kf/S5f0418c790824fba8de1a7f5c05734ae9.jpg,https://video.aliexpress-media.com/play/u/ae_sg_item/239154190/p/1/e/6/t/10301/1100182544067.mp4,כפפות שוער אחיזה חזקה לכפפות שוער כדורגל עם מידה 6/7/8/9/10 כפפות כדורגל לילדים נוער ומבוגרים,USD 28.42,USD 12.22,57%,2155.0,94.0%,https://s.click.aliexpress.com/e/_onOAb2D
,https://ae-pic-a1.aliexpress-media.com/kf/Sf5825de8ca15484eb9253b91c9e3cedaD.jpg,,יציקת BUTIFU למטייל ספינינג Fuji Lure מיני חכה 1.8/2.1/2.4/2.7/3.0 מ' פחמן Baitcasting PHISHGER מהיר 5-42 גרם,USD 42.32,USD 16.44,61%,5398.0,94.1%,https://s.click.aliexpress.com/e/_oFiZM41
,https://ae-pic-a1.aliexpress-media.com/kf/S4ebad2f49a8649aeac6ed2796b55aa962.jpg,,משאבת אוויר חשמלית ניידת אלחוטית מדחס אוויר מתנפח/דיפלטור משאבות לכריות מתנפחות מיטות אוויר טבעת שחייה סירה,USD 26.30,USD 6.84,74%,2644.0,94.5%,https://s.click.aliexpress.com/e/_okpqed3
,https://ae-pic-a1.aliexpress-media.com/kf/Sc37c26cc4a8349688d923775018192b86.jpg,,"חליפת צלילה לגברים 3 מ""מ ניאופרן גלישה צלילה שנורקלינג שחייה חליפת גוף חליפת רטוב ציוד גלישה לגלישת עפיפונים",USD 99.98,USD 47.99,52%,559.0,97.7%,https://s.click.aliexpress.com/e/_oDyxvTL
,https://ae-pic-a1.aliexpress-media.com/kf/S821c11ffc6cb47f19b64cb94fd192c78J.jpg,,25-75x60 טווח איכון טלסקופ זום רב עוצמה חד פעמי FMC BAK4 עמיד למים לצפייה בציפורים צילום מטרה עם חצובה,USD 80.02,USD 36.13,54%,1657.0,94.5%,https://s.click.aliexpress.com/e/_omHSkvT
,https://ae-pic-a1.aliexpress-media.com/kf/S7cd2969fa34c4d6c901feaee49307fe1E.jpg,https://video.aliexpress-media.com/play/u/ae_sg_item/2672688322/p/1/e/6/t/10301/4000113006487.mp4,40 ליטר 60 ליטר 80 ליטר תיק דאפל גדול תיקי קמפינג חיצוני טקטי תיקי קמפינג מול גברים תיקי נסיעות לטיולים,USD 70.90,USD 32.62,54%,926.0,96.1%,https://s.click.aliexpress.com/e/_opXQkDT
,https://ae-pic-a1.aliexpress-media.com/kf/Sbcd845b50cc34c60bf9eb2e466bfe77dA.jpg,,Shimano Deore 11V Sprocket M5100 Integrated Crankset MTB Candle Foot 10 11 12 Speed Pedivela 34T 36T 38T 32T Crown Bicycle Crank,USD 119.55,USD 56.19,53%,15.0,96.0%,https://s.click.aliexpress.com/e/_okE38vx
,https://ae-pic-a1.aliexpress-media.com/kf/S2d58d95481bc41af8e29d4eaadbba4c8x.jpg,https://video.aliexpress-media.com/play/u/ae_sg_item/2676553673/p/1/e/6/t/10301/1100205112597.mp4,כדורסל מותך PU תחרות הסמכה רשמית כדורסל כדור רגיל כדור אימון גברים ונשים גודל 7 6 5,USD 34.07,USD 14.65,57%,1599.0,94.7%,https://s.click.aliexpress.com/e/_oBxgqdT
,https://ae-pic-a1.aliexpress-media.com/kf/A3b1b91390ee04736803f0d71e11fe84du.jpg,https://video.aliexpress-media.com/play/u/ae_sg_item/239194804/p/1/e/6/t/10301/1100188736330.mp4,"SVBONY SV501P טלסקופ למתחילים מבוגרים, טלסקופ שבירה אסטרונומי לכוכבי ירח מתנות, טלסקופ אסטרונומי",USD 117.09,USD 48.01,58%,386.0,97.1%,https://s.click.aliexpress.com/e/_oBv67UN
,https://ae-pic-a1.aliexpress-media.com/kf/S6039e81f56a8433c866eb344838bae7cD.jpg,https://video.aliexpress-media.com/play/u/ae_sg_item/2671922188/p/1/e/6/t/10301/1100164805203.mp4,תרמיל קמפינג 75 ליטר תיק ספורט נסיעות עם כיסוי גשם טיפוס הרים טרקים תרמיל טיולים חיצוני תיק כתף גברים,USD 83.12,USD 34.08,59%,593.0,93.4%,https://s.click.aliexpress.com/e/_oDbMnfj
,https://ae-pic-a1.aliexpress-media.com/kf/Sd722ac7bd5d947ea9ab8b352997461cel.jpg,https://video.aliexpress-media.com/play/u/ae_sg_item/2671056425/p/1/e/6/t/10301/1100149394611.mp4,משאבת אוויר אלחוטית 150psi מסך מגע נייד חשמלי ניפוח צמיגים לרכב אופניים אופנוע מיני מדחס אוויר מזרק,USD 53.90,USD 21.92,59%,3334.0,95.0%,https://s.click.aliexpress.com/e/_oDD6pEh
,https://ae-pic-a1.aliexpress-media.com/kf/Sc20d01476689478aab1695f1f7a93976o.jpg,https://video.aliexpress-media.com/play/u/ae_sg_item/2639064308/p/1/e/6/t/10301/1100128346590.mp4,"8-22 מ""מ מפתח ברגים טורקס אוניברסלי מתכוונן משקפיים מתכוונן מפתח ברגים טורקס מפתח דו-ראשי כלי יד למפעל",USD 5.46,USD 2.40,56%,25953.0,93.8%,https://s.click.aliexpress.com/e/_oBKixCH
,https://ae-pic-a1.aliexpress-media.com/kf/S02298fb70f5f44338f218a4182d899b6X.jpg,,"MEROCA מוט מושב mtb מוט מושב טלסקופי 30.9/31.6 מ""מ מוט מושב טפטפת מושבי אופניים מתכוונן צינור מושב mtb אביזרי אופני mtb",USD 111.40,USD 44.56,60%,445.0,94.4%,https://s.click.aliexpress.com/e/_oCasdQZ
,https://ae-pic-a1.aliexpress-media.com/kf/Sf60d82c3397847b18b493cd247939ad7a.jpg,,FLEXTAILGEAR MAX PUMP 2 PRO - מתנפח חשמלי נייד למשאבת אוויר עם אור קמפינג ואספקת כוח חירום לחוץ,USD 51.36,USD 21.02,59%,1290.0,95.4%,https://s.click.aliexpress.com/e/_o2cXYJr
,https://ae-pic-a1.aliexpress-media.com/kf/S843badb44dd9468cb1bdb3dfe12e60edF.jpg,,מכשיר לחיזוק שורש כף היד כדור כף יד ג'יירו כדור כוח מאמן כדור כף יד מכשיר לחיזוק שורש כף היד חיזוק זרועות שרירים אצבעות,USD 20.11,USD 5.63,72%,20159.0,90.0%,https://s.click.aliexpress.com/e/_onZ5yCt
,https://ae-pic-a1.aliexpress-media.com/kf/Se9b23a3ee73841c1a863c88928230190c.png,,סט בישול קמפינג כלי בישול לטיולים כלי שולחן ערכת פיקניק חיצונית קומקום תה ל-2-3 סירי נון-סטיק של Peaple סטים שונים,USD 42.93,USD 17.65,58%,2041.0,93.8%,https://s.click.aliexpress.com/e/_ooDAfT7
,https://ae-pic-a1.aliexpress-media.com/kf/Sd5ff968fd5d64d2d9473376184ad3a5aV.jpg,,ערכת SHIMANO CUES U6000 10/11 Speed Kit MTB הילוכים CS-LG400/LG300 11-48T/50T CN-LG500 RD-U6000 SL-U6000 FC-U6000 170MM 32T,USD 187.16,USD 112.30,40%,14.0,100.0%,https://s.click.aliexpress.com/e/_ok2s23P
,https://ae-pic-a1.aliexpress-media.com/kf/S06ce4a8631f244dab4e4dbbfd0fef50bT.jpg,,חבילת מותניים טקטית ניילון גוף חבילת טיולים פאוץ טלפון ספורט חוץ צבאי ירוק גברים ציד טיפוס חגורת קמפינג Cs תיקי איירסופט,USD 15.67,USD 6.89,56%,5810.0,96.2%,https://s.click.aliexpress.com/e/_oppaw9j
,https://ae-pic-a1.aliexpress-media.com/kf/S1314710ce85d4138895bf68c7b8454776.jpg,https://video.aliexpress-media.com/play/u/ae_sg_item/3170091416/p/1/e/6/t/10301/50281770218.mp4,Naturehike lw180 שק שינה כותנה קל במיוחד שק שינה אביב קיץ שק שינה טיולי חוץ קמפינג שק שינה,USD 55.68,USD 23.53,57%,1443.0,97.7%,https://s.click.aliexpress.com/e/_opHwSEl
,https://ae-pic-a1.aliexpress-media.com/kf/Se8c253629dbc4e4aa46e468cb5c898f8z.jpg,https://video.aliexpress-media.com/play/u/ae_sg_item/226826294/p/1/e/6/t/10301/1100084080085.mp4,מכנסי תחתוני רכיבה לגברים X-TIGER מרופדים 5D אופני רכיבה ספורטיבית אופני MTB Liner עם אחיזות רגליים נגד החלקה,USD 24.08,USD 11.07,54%,5468.0,94.8%,https://s.click.aliexpress.com/e/_oB3YF7L
,https://ae-pic-a1.aliexpress-media.com/kf/S4f1c962ec442449c87bc653c8fcc28bbb.png,https://video.aliexpress-media.com/play/u/ae_sg_item/2207557293029/p/1/e/6/t/10301/260575679346.mp4,קסדות סקייטבורד לילדים למבוגרים סקי ספורט סקי רכיבה על אופניים קסדות החלקה על רולר קסדות בטיחות טיפוס צוקים,USD 21.75,USD 8.05,63%,1406.0,95.8%,https://s.click.aliexpress.com/e/_oCYt5Gz
,https://ae-pic-a1.aliexpress-media.com/kf/S22addcb1e2d844149994e8bbc8da89beY.jpg,,Hand Strength Grip Trainer רב תכליתי כוח אמה כוח כושר קפיצי כוח זרוע שורש כף היד,USD 53.81,USD 15.60,71%,1356.0,90.8%,https://s.click.aliexpress.com/e/_op6qXmh
,https://ae-pic-a1.aliexpress-media.com/kf/S5e51f1dc63a04b92b244200a2a8fc2b9R.jpg,https://video.aliexpress-media.com/play/u/ae_sg_item/4057655045/p/1/e/6/t/10301/345413973325.mp4,"7 ליבות 550 כבל Paracord 5 15 30 M קוטר 4 מ""מ עבור שרוך קמפינג הישרדות חיצוני חבל מצנח אוהל טיולים",USD 4.50,USD 1.35,70%,41738.0,92.8%,https://s.click.aliexpress.com/e/_ookEyhb
,https://ae-pic-a1.aliexpress-media.com/kf/Sc9b3872ae0fb4cfcbb26237fc3a4ca41i.png,,NEWBOLER אור אופניים קדמי 10000 לומן אור אופניים 10000mAh פנס עמיד למים USB טעינת MTB אביזרי מנורת רכיבה על אופניים,USD 30.37,USD 12.48,58%,4368.0,94.2%,https://s.click.aliexpress.com/e/_oppGIN3
,https://ae-pic-a1.aliexpress-media.com/kf/Sd5c3c6dc3669490f904c7228b09767fde.jpg,,MOOER GE100 גיטרה ריבוי אפקטים מעבד אפקט דוושת עם לולאה תקליט כוונון הקשה טמפו קצב סולם קצב ופונקציית שיעור אקורד,USD 138.88,USD 62.49,55%,1396.0,96.8%,https://s.click.aliexpress.com/e/_oo7F11X
,https://ae-pic-a1.aliexpress-media.com/kf/S8535b145d85b40619d3910024474094b0.jpg,https://video.aliexpress-media.com/play/u/ae_sg_item/231391785/p/1/e/6/t/10301/1100135707092.mp4,BORWOLF 40070 טלסקופ אסטרונומי מקצועי בחדות גבוהה 333X כדי לראות את הירח והכוכבים מונוקולרי צפייה בציפורים,USD 118.13,USD 48.43,59%,1728.0,90.1%,https://s.click.aliexpress.com/e/_oF0IgaH
